X_index,Y_index,X_um,Y_um
60,157,12.0,31.4
59,157,11.8,31.4
58,157,11.6,31.4
57,157,11.4,31.4
56,157,11.2,31.4
55,157,11.0,31.4
54,157,10.8,31.4
53,157,10.6,31.4
52,157,10.4,31.4
51,157,10.2,31.4
50,157,10.0,31.4
49,157,9.8,31.4
48,157,9.6,31.4
47,157,9.4,31.4
46,157,9.2,31.4
45,157,9.0,31.4
44,157,8.8,31.4
43,157,8.6,31.4
42,157,8.4,31.4
41,157,8.2,31.4
40,157,8.0,31.4
39,157,7.8,31.4
38,157,7.6,31.4
37,157,7.4,31.4
36,157,7.2,31.4
35,157,7.0,31.4
34,157,6.8,31.4
33,157,6.6,31.4
34,158,6.8,31.6
35,158,7.0,31.6
36,158,7.2,31.6
37,158,7.4,31.6
38,158,7.6,31.6
39,158,7.8,31.6
40,158,8.0,31.6
41,158,8.2,31.6
42,158,8.4,31.6
43,158,8.6,31.6
44,158,8.8,31.6
45,158,9.0,31.6
46,158,9.2,31.6
47,158,9.4,31.6
48,158,9.6,31.6
49,158,9.8,31.6
50,158,10.0,31.6
51,158,10.2,31.6
52,158,10.4,31.6
53,158,10.6,31.6
54,158,10.8,31.6
55,158,11.0,31.6
56,158,11.2,31.6
57,158,11.4,31.6
58,158,11.6,31.6
59,158,11.8,31.6
60,158,12.0,31.6
61,158,12.2,31.6
62,158,12.4,31.6
63,158,12.6,31.6
64,158,12.8,31.6
65,158,13.0,31.6
66,158,13.2,31.6
67,158,13.4,31.6
68,158,13.6,31.6
69,158,13.8,31.6
70,158,14.0,31.6
71,158,14.2,31.6
72,158,14.4,31.6
73,158,14.6,31.6
74,158,14.8,31.6
75,158,15.0,31.6
76,158,15.2,31.6
77,158,15.4,31.6
78,158,15.6,31.6
79,158,15.8,31.6
80,158,16.0,31.6
81,158,16.2,31.6
82,158,16.4,31.6
83,158,16.6,31.6
84,158,16.8,31.6
85,158,17.0,31.6
86,158,17.2,31.6
87,158,17.4,31.6
88,158,17.6,31.6
89,158,17.8,31.6
90,158,18.0,31.6
91,158,18.2,31.6
92,158,18.4,31.6
92,157,18.4,31.4
93,157,18.6,31.4
94,157,18.8,31.4
95,157,19.0,31.4
96,157,19.2,31.4
97,157,19.4,31.4
97,156,19.4,31.2
98,156,19.6,31.2
99,156,19.8,31.2
100,156,20.0,31.2
101,156,20.2,31.2
102,156,20.4,31.2
103,156,20.6,31.2
103,155,20.6,31.0
104,155,20.8,31.0
105,155,21.0,31.0
106,155,21.2,31.0
107,155,21.4,31.0
108,155,21.6,31.0
108,154,21.6,30.8
109,154,21.8,30.8
110,154,22.0,30.8
111,154,22.2,30.8
112,154,22.4,30.8
113,154,22.6,30.8
113,153,22.6,30.6
114,153,22.8,30.6
115,153,23.0,30.6
116,153,23.2,30.6
117,153,23.4,30.6
118,153,23.6,30.6
118,152,23.6,30.4
119,152,23.8,30.4
120,152,24.0,30.4
121,152,24.2,30.4
122,152,24.4,30.4
123,152,24.6,30.4
123,151,24.6,30.2
124,151,24.8,30.2
125,151,25.0,30.2
126,151,25.2,30.2
127,151,25.4,30.2
128,151,25.6,30.2
128,150,25.6,30.0
129,150,25.8,30.0
130,150,26.0,30.0
131,150,26.2,30.0
132,150,26.4,30.0
133,150,26.6,30.0
133,149,26.6,29.8
134,149,26.8,29.8
135,149,27.0,29.8
136,149,27.2,29.8
137,149,27.4,29.8
138,149,27.6,29.8
138,148,27.6,29.6
139,148,27.8,29.6
140,148,28.0,29.6
140,149,28.0,29.8
139,149,27.8,29.8
139,150,27.8,30.0
138,150,27.6,30.0
137,150,27.4,30.0
136,150,27.2,30.0
135,150,27.0,30.0
134,150,26.8,30.0
134,151,26.8,30.2
133,151,26.6,30.2
132,151,26.4,30.2
131,151,26.2,30.2
130,151,26.0,30.2
129,151,25.8,30.2
129,152,25.8,30.4
128,152,25.6,30.4
127,152,25.4,30.4
126,152,25.2,30.4
125,152,25.0,30.4
124,152,24.8,30.4
124,153,24.8,30.6
123,153,24.6,30.6
122,153,24.4,30.6
121,153,24.2,30.6
120,153,24.0,30.6
119,153,23.8,30.6
119,154,23.8,30.8
118,154,23.6,30.8
117,154,23.4,30.8
116,154,23.2,30.8
115,154,23.0,30.8
114,154,22.8,30.8
114,155,22.8,31.0
113,155,22.6,31.0
112,155,22.4,31.0
111,155,22.2,31.0
110,155,22.0,31.0
109,155,21.8,31.0
109,156,21.8,31.2
108,156,21.6,31.2
107,156,21.4,31.2
106,156,21.2,31.2
105,156,21.0,31.2
104,156,20.8,31.2
104,157,20.8,31.4
103,157,20.6,31.4
102,157,20.4,31.4
101,157,20.2,31.4
100,157,20.0,31.4
99,157,19.8,31.4
98,157,19.6,31.4
98,158,19.6,31.6
97,158,19.4,31.6
96,158,19.2,31.6
95,158,19.0,31.6
94,158,18.8,31.6
93,158,18.6,31.6
93,159,18.6,31.8
92,159,18.4,31.8
91,159,18.2,31.8
90,159,18.0,31.8
89,159,17.8,31.8
88,159,17.6,31.8
87,159,17.4,31.8
86,159,17.2,31.8
85,159,17.0,31.8
84,159,16.8,31.8
83,159,16.6,31.8
82,159,16.4,31.8
81,159,16.2,31.8
80,159,16.0,31.8
79,159,15.8,31.8
78,159,15.6,31.8
77,159,15.4,31.8
76,159,15.2,31.8
75,159,15.0,31.8
74,159,14.8,31.8
73,159,14.6,31.8
72,159,14.4,31.8
71,159,14.2,31.8
70,159,14.0,31.8
69,159,13.8,31.8
68,159,13.6,31.8
67,159,13.4,31.8
66,159,13.2,31.8
65,159,13.0,31.8
64,159,12.8,31.8
63,159,12.6,31.8
62,159,12.4,31.8
61,159,12.2,31.8
60,159,12.0,31.8
59,159,11.8,31.8
58,159,11.6,31.8
57,159,11.4,31.8
56,159,11.2,31.8
55,159,11.0,31.8
54,159,10.8,31.8
53,159,10.6,31.8
52,159,10.4,31.8
51,159,10.2,31.8
50,159,10.0,31.8
49,159,9.8,31.8
48,159,9.6,31.8
47,159,9.4,31.8
46,159,9.2,31.8
45,159,9.0,31.8
44,159,8.8,31.8
43,159,8.6,31.8
42,159,8.4,31.8
41,159,8.2,31.8
40,159,8.0,31.8
39,159,7.8,31.8
38,159,7.6,31.8
37,159,7.4,31.8
36,159,7.2,31.8
35,159,7.0,31.8
34,159,6.8,31.8
34,160,6.8,32.0
35,160,7.0,32.0
36,160,7.2,32.0
37,160,7.4,32.0
38,160,7.6,32.0
39,160,7.8,32.0
40,160,8.0,32.0
41,160,8.2,32.0
42,160,8.4,32.0
43,160,8.6,32.0
44,160,8.8,32.0
45,160,9.0,32.0
46,160,9.2,32.0
47,160,9.4,32.0
48,160,9.6,32.0
49,160,9.8,32.0
50,160,10.0,32.0
51,160,10.2,32.0
52,160,10.4,32.0
53,160,10.6,32.0
54,160,10.8,32.0
55,160,11.0,32.0
56,160,11.2,32.0
57,160,11.4,32.0
58,160,11.6,32.0
59,160,11.8,32.0
60,160,12.0,32.0
61,160,12.2,32.0
62,160,12.4,32.0
63,160,12.6,32.0
64,160,12.8,32.0
65,160,13.0,32.0
66,160,13.2,32.0
67,160,13.4,32.0
68,160,13.6,32.0
69,160,13.8,32.0
70,160,14.0,32.0
71,160,14.2,32.0
72,160,14.4,32.0
73,160,14.6,32.0
74,160,14.8,32.0
75,160,15.0,32.0
76,160,15.2,32.0
77,160,15.4,32.0
78,160,15.6,32.0
79,160,15.8,32.0
80,160,16.0,32.0
81,160,16.2,32.0
82,160,16.4,32.0
83,160,16.6,32.0
84,160,16.8,32.0
85,160,17.0,32.0
86,160,17.2,32.0
87,160,17.4,32.0
88,160,17.6,32.0
89,160,17.8,32.0
90,160,18.0,32.0
91,160,18.2,32.0
92,160,18.4,32.0
93,160,18.6,32.0
94,160,18.8,32.0
94,159,18.8,31.8
95,159,19.0,31.8
96,159,19.2,31.8
97,159,19.4,31.8
98,159,19.6,31.8
99,159,19.8,31.8
99,158,19.8,31.6
100,158,20.0,31.6
101,158,20.2,31.6
102,158,20.4,31.6
103,158,20.6,31.6
104,158,20.8,31.6
105,158,21.0,31.6
105,157,21.0,31.4
106,157,21.2,31.4
107,157,21.4,31.4
108,157,21.6,31.4
109,157,21.8,31.4
110,157,22.0,31.4
110,156,22.0,31.2
111,156,22.2,31.2
112,156,22.4,31.2
113,156,22.6,31.2
114,156,22.8,31.2
115,156,23.0,31.2
115,155,23.0,31.0
116,155,23.2,31.0
117,155,23.4,31.0
118,155,23.6,31.0
119,155,23.8,31.0
120,155,24.0,31.0
120,154,24.0,30.8
121,154,24.2,30.8
122,154,24.4,30.8
123,154,24.6,30.8
124,154,24.8,30.8
125,154,25.0,30.8
125,153,25.0,30.6
126,153,25.2,30.6
127,153,25.4,30.6
128,153,25.6,30.6
129,153,25.8,30.6
130,153,26.0,30.6
130,152,26.0,30.4
131,152,26.2,30.4
132,152,26.4,30.4
133,152,26.6,30.4
134,152,26.8,30.4
135,152,27.0,30.4
135,151,27.0,30.2
136,151,27.2,30.2
137,151,27.4,30.2
138,151,27.6,30.2
139,151,27.8,30.2
140,151,28.0,30.2
140,150,28.0,30.0
140,152,28.0,30.4
139,152,27.8,30.4
138,152,27.6,30.4
137,152,27.4,30.4
136,152,27.2,30.4
136,153,27.2,30.6
135,153,27.0,30.6
134,153,26.8,30.6
133,153,26.6,30.6
132,153,26.4,30.6
131,153,26.2,30.6
131,154,26.2,30.8
130,154,26.0,30.8
129,154,25.8,30.8
128,154,25.6,30.8
127,154,25.4,30.8
126,154,25.2,30.8
126,155,25.2,31.0
125,155,25.0,31.0
124,155,24.8,31.0
123,155,24.6,31.0
122,155,24.4,31.0
121,155,24.2,31.0
121,156,24.2,31.2
120,156,24.0,31.2
119,156,23.8,31.2
118,156,23.6,31.2
117,156,23.4,31.2
116,156,23.2,31.2
116,157,23.2,31.4
115,157,23.0,31.4
114,157,22.8,31.4
113,157,22.6,31.4
112,157,22.4,31.4
111,157,22.2,31.4
111,158,22.2,31.6
110,158,22.0,31.6
109,158,21.8,31.6
108,158,21.6,31.6
107,158,21.4,31.6
106,158,21.2,31.6
106,159,21.2,31.8
105,159,21.0,31.8
104,159,20.8,31.8
103,159,20.6,31.8
102,159,20.4,31.8
101,159,20.2,31.8
100,159,20.0,31.8
100,160,20.0,32.0
99,160,19.8,32.0
98,160,19.6,32.0
97,160,19.4,32.0
96,160,19.2,32.0
95,160,19.0,32.0
95,161,19.0,32.2
94,161,18.8,32.2
93,161,18.6,32.2
92,161,18.4,32.2
91,161,18.2,32.2
90,161,18.0,32.2
89,161,17.8,32.2
88,161,17.6,32.2
87,161,17.4,32.2
86,161,17.2,32.2
85,161,17.0,32.2
84,161,16.8,32.2
83,161,16.6,32.2
82,161,16.4,32.2
81,161,16.2,32.2
80,161,16.0,32.2
79,161,15.8,32.2
78,161,15.6,32.2
77,161,15.4,32.2
76,161,15.2,32.2
75,161,15.0,32.2
74,161,14.8,32.2
73,161,14.6,32.2
72,161,14.4,32.2
71,161,14.2,32.2
70,161,14.0,32.2
69,161,13.8,32.2
68,161,13.6,32.2
67,161,13.4,32.2
66,161,13.2,32.2
65,161,13.0,32.2
64,161,12.8,32.2
63,161,12.6,32.2
62,161,12.4,32.2
61,161,12.2,32.2
60,161,12.0,32.2
59,161,11.8,32.2
58,161,11.6,32.2
57,161,11.4,32.2
56,161,11.2,32.2
55,161,11.0,32.2
54,161,10.8,32.2
53,161,10.6,32.2
52,161,10.4,32.2
51,161,10.2,32.2
50,161,10.0,32.2
49,161,9.8,32.2
48,161,9.6,32.2
47,161,9.4,32.2
46,161,9.2,32.2
45,161,9.0,32.2
44,161,8.8,32.2
43,161,8.6,32.2
42,161,8.4,32.2
41,161,8.2,32.2
40,161,8.0,32.2
39,161,7.8,32.2
38,161,7.6,32.2
37,161,7.4,32.2
36,161,7.2,32.2
35,161,7.0,32.2
35,162,7.0,32.4
36,162,7.2,32.4
37,162,7.4,32.4
38,162,7.6,32.4
39,162,7.8,32.4
40,162,8.0,32.4
41,162,8.2,32.4
42,162,8.4,32.4
43,162,8.6,32.4
44,162,8.8,32.4
45,162,9.0,32.4
46,162,9.2,32.4
47,162,9.4,32.4
48,162,9.6,32.4
49,162,9.8,32.4
50,162,10.0,32.4
51,162,10.2,32.4
52,162,10.4,32.4
53,162,10.6,32.4
54,162,10.8,32.4
55,162,11.0,32.4
56,162,11.2,32.4
57,162,11.4,32.4
58,162,11.6,32.4
59,162,11.8,32.4
60,162,12.0,32.4
61,162,12.2,32.4
62,162,12.4,32.4
63,162,12.6,32.4
64,162,12.8,32.4
65,162,13.0,32.4
66,162,13.2,32.4
67,162,13.4,32.4
68,162,13.6,32.4
69,162,13.8,32.4
70,162,14.0,32.4
71,162,14.2,32.4
72,162,14.4,32.4
73,162,14.6,32.4
74,162,14.8,32.4
75,162,15.0,32.4
76,162,15.2,32.4
77,162,15.4,32.4
78,162,15.6,32.4
79,162,15.8,32.4
80,162,16.0,32.4
81,162,16.2,32.4
82,162,16.4,32.4
83,162,16.6,32.4
84,162,16.8,32.4
85,162,17.0,32.4
86,162,17.2,32.4
87,162,17.4,32.4
88,162,17.6,32.4
89,162,17.8,32.4
90,162,18.0,32.4
91,162,18.2,32.4
92,162,18.4,32.4
93,162,18.6,32.4
94,162,18.8,32.4
95,162,19.0,32.4
96,162,19.2,32.4
96,161,19.2,32.2
97,161,19.4,32.2
98,161,19.6,32.2
99,161,19.8,32.2
100,161,20.0,32.2
101,161,20.2,32.2
101,160,20.2,32.0
102,160,20.4,32.0
103,160,20.6,32.0
104,160,20.8,32.0
105,160,21.0,32.0
106,160,21.2,32.0
107,160,21.4,32.0
107,159,21.4,31.8
108,159,21.6,31.8
109,159,21.8,31.8
110,159,22.0,31.8
111,159,22.2,31.8
112,159,22.4,31.8
112,158,22.4,31.6
113,158,22.6,31.6
114,158,22.8,31.6
115,158,23.0,31.6
116,158,23.2,31.6
117,158,23.4,31.6
117,157,23.4,31.4
118,157,23.6,31.4
119,157,23.8,31.4
120,157,24.0,31.4
121,157,24.2,31.4
122,157,24.4,31.4
122,156,24.4,31.2
123,156,24.6,31.2
124,156,24.8,31.2
125,156,25.0,31.2
126,156,25.2,31.2
127,156,25.4,31.2
127,155,25.4,31.0
128,155,25.6,31.0
129,155,25.8,31.0
130,155,26.0,31.0
131,155,26.2,31.0
132,155,26.4,31.0
132,154,26.4,30.8
133,154,26.6,30.8
134,154,26.8,30.8
135,154,27.0,30.8
136,154,27.2,30.8
137,154,27.4,30.8
137,153,27.4,30.6
138,153,27.6,30.6
139,153,27.8,30.6
140,153,28.0,30.6
140,154,28.0,30.8
139,154,27.8,30.8
138,154,27.6,30.8
138,155,27.6,31.0
137,155,27.4,31.0
136,155,27.2,31.0
135,155,27.0,31.0
134,155,26.8,31.0
133,155,26.6,31.0
133,156,26.6,31.2
132,156,26.4,31.2
131,156,26.2,31.2
130,156,26.0,31.2
129,156,25.8,31.2
128,156,25.6,31.2
128,157,25.6,31.4
127,157,25.4,31.4
126,157,25.2,31.4
125,157,25.0,31.4
124,157,24.8,31.4
123,157,24.6,31.4
123,158,24.6,31.6
122,158,24.4,31.6
121,158,24.2,31.6
120,158,24.0,31.6
119,158,23.8,31.6
118,158,23.6,31.6
118,159,23.6,31.8
117,159,23.4,31.8
116,159,23.2,31.8
115,159,23.0,31.8
114,159,22.8,31.8
113,159,22.6,31.8
113,160,22.6,32.0
112,160,22.4,32.0
111,160,22.2,32.0
110,160,22.0,32.0
109,160,21.8,32.0
108,160,21.6,32.0
108,161,21.6,32.2
107,161,21.4,32.2
106,161,21.2,32.2
105,161,21.0,32.2
104,161,20.8,32.2
103,161,20.6,32.2
102,161,20.4,32.2
102,162,20.4,32.4
101,162,20.2,32.4
100,162,20.0,32.4
99,162,19.8,32.4
98,162,19.6,32.4
97,162,19.4,32.4
97,163,19.4,32.6
96,163,19.2,32.6
95,163,19.0,32.6
94,163,18.8,32.6
93,163,18.6,32.6
92,163,18.4,32.6
91,163,18.2,32.6
90,163,18.0,32.6
89,163,17.8,32.6
88,163,17.6,32.6
87,163,17.4,32.6
86,163,17.2,32.6
85,163,17.0,32.6
84,163,16.8,32.6
83,163,16.6,32.6
82,163,16.4,32.6
81,163,16.2,32.6
80,163,16.0,32.6
79,163,15.8,32.6
78,163,15.6,32.6
77,163,15.4,32.6
76,163,15.2,32.6
75,163,15.0,32.6
74,163,14.8,32.6
73,163,14.6,32.6
72,163,14.4,32.6
71,163,14.2,32.6
70,163,14.0,32.6
69,163,13.8,32.6
68,163,13.6,32.6
67,163,13.4,32.6
66,163,13.2,32.6
65,163,13.0,32.6
64,163,12.8,32.6
63,163,12.6,32.6
62,163,12.4,32.6
61,163,12.2,32.6
60,163,12.0,32.6
59,163,11.8,32.6
58,163,11.6,32.6
57,163,11.4,32.6
56,163,11.2,32.6
55,163,11.0,32.6
54,163,10.8,32.6
53,163,10.6,32.6
52,163,10.4,32.6
51,163,10.2,32.6
50,163,10.0,32.6
49,163,9.8,32.6
48,163,9.6,32.6
47,163,9.4,32.6
46,163,9.2,32.6
45,163,9.0,32.6
44,163,8.8,32.6
43,163,8.6,32.6
42,163,8.4,32.6
41,163,8.2,32.6
40,163,8.0,32.6
39,163,7.8,32.6
38,163,7.6,32.6
37,163,7.4,32.6
36,163,7.2,32.6
36,164,7.2,32.8
37,164,7.4,32.8
38,164,7.6,32.8
39,164,7.8,32.8
40,164,8.0,32.8
41,164,8.2,32.8
42,164,8.4,32.8
43,164,8.6,32.8
44,164,8.8,32.8
45,164,9.0,32.8
46,164,9.2,32.8
47,164,9.4,32.8
48,164,9.6,32.8
49,164,9.8,32.8
50,164,10.0,32.8
51,164,10.2,32.8
52,164,10.4,32.8
53,164,10.6,32.8
54,164,10.8,32.8
55,164,11.0,32.8
56,164,11.2,32.8
57,164,11.4,32.8
58,164,11.6,32.8
59,164,11.8,32.8
60,164,12.0,32.8
61,164,12.2,32.8
62,164,12.4,32.8
63,164,12.6,32.8
64,164,12.8,32.8
65,164,13.0,32.8
66,164,13.2,32.8
67,164,13.4,32.8
68,164,13.6,32.8
69,164,13.8,32.8
70,164,14.0,32.8
71,164,14.2,32.8
72,164,14.4,32.8
73,164,14.6,32.8
74,164,14.8,32.8
75,164,15.0,32.8
76,164,15.2,32.8
77,164,15.4,32.8
78,164,15.6,32.8
79,164,15.8,32.8
80,164,16.0,32.8
81,164,16.2,32.8
82,164,16.4,32.8
83,164,16.6,32.8
84,164,16.8,32.8
85,164,17.0,32.8
86,164,17.2,32.8
87,164,17.4,32.8
88,164,17.6,32.8
89,164,17.8,32.8
90,164,18.0,32.8
91,164,18.2,32.8
92,164,18.4,32.8
93,164,18.6,32.8
94,164,18.8,32.8
95,164,19.0,32.8
96,164,19.2,32.8
97,164,19.4,32.8
98,164,19.6,32.8
98,163,19.6,32.6
99,163,19.8,32.6
100,163,20.0,32.6
101,163,20.2,32.6
102,163,20.4,32.6
103,163,20.6,32.6
103,162,20.6,32.4
104,162,20.8,32.4
105,162,21.0,32.4
106,162,21.2,32.4
107,162,21.4,32.4
108,162,21.6,32.4
109,162,21.8,32.4
109,161,21.8,32.2
110,161,22.0,32.2
111,161,22.2,32.2
112,161,22.4,32.2
113,161,22.6,32.2
114,161,22.8,32.2
114,160,22.8,32.0
115,160,23.0,32.0
116,160,23.2,32.0
117,160,23.4,32.0
118,160,23.6,32.0
119,160,23.8,32.0
119,159,23.8,31.8
120,159,24.0,31.8
121,159,24.2,31.8
122,159,24.4,31.8
123,159,24.6,31.8
124,159,24.8,31.8
124,158,24.8,31.6
125,158,25.0,31.6
126,158,25.2,31.6
127,158,25.4,31.6
128,158,25.6,31.6
129,158,25.8,31.6
129,157,25.8,31.4
130,157,26.0,31.4
131,157,26.2,31.4
132,157,26.4,31.4
133,157,26.6,31.4
134,157,26.8,31.4
134,156,26.8,31.2
135,156,27.0,31.2
136,156,27.2,31.2
137,156,27.4,31.2
138,156,27.6,31.2
139,156,27.8,31.2
139,155,27.8,31.0
140,155,28.0,31.0
140,156,28.0,31.2
140,157,28.0,31.4
139,157,27.8,31.4
138,157,27.6,31.4
137,157,27.4,31.4
136,157,27.2,31.4
135,157,27.0,31.4
135,158,27.0,31.6
134,158,26.8,31.6
133,158,26.6,31.6
132,158,26.4,31.6
131,158,26.2,31.6
130,158,26.0,31.6
130,159,26.0,31.8
129,159,25.8,31.8
128,159,25.6,31.8
127,159,25.4,31.8
126,159,25.2,31.8
125,159,25.0,31.8
125,160,25.0,32.0
124,160,24.8,32.0
123,160,24.6,32.0
122,160,24.4,32.0
121,160,24.2,32.0
120,160,24.0,32.0
120,161,24.0,32.2
119,161,23.8,32.2
118,161,23.6,32.2
117,161,23.4,32.2
116,161,23.2,32.2
115,161,23.0,32.2
115,162,23.0,32.4
114,162,22.8,32.4
113,162,22.6,32.4
112,162,22.4,32.4
111,162,22.2,32.4
110,162,22.0,32.4
110,163,22.0,32.6
109,163,21.8,32.6
108,163,21.6,32.6
107,163,21.4,32.6
106,163,21.2,32.6
105,163,21.0,32.6
104,163,20.8,32.6
104,164,20.8,32.8
103,164,20.6,32.8
102,164,20.4,32.8
101,164,20.2,32.8
100,164,20.0,32.8
99,164,19.8,32.8
99,165,19.8,33.0
98,165,19.6,33.0
97,165,19.4,33.0
96,165,19.2,33.0
95,165,19.0,33.0
94,165,18.8,33.0
93,165,18.6,33.0
92,165,18.4,33.0
91,165,18.2,33.0
90,165,18.0,33.0
89,165,17.8,33.0
88,165,17.6,33.0
87,165,17.4,33.0
86,165,17.2,33.0
85,165,17.0,33.0
84,165,16.8,33.0
83,165,16.6,33.0
82,165,16.4,33.0
81,165,16.2,33.0
80,165,16.0,33.0
79,165,15.8,33.0
78,165,15.6,33.0
77,165,15.4,33.0
76,165,15.2,33.0
75,165,15.0,33.0
74,165,14.8,33.0
73,165,14.6,33.0
72,165,14.4,33.0
71,165,14.2,33.0
70,165,14.0,33.0
69,165,13.8,33.0
68,165,13.6,33.0
67,165,13.4,33.0
66,165,13.2,33.0
65,165,13.0,33.0
64,165,12.8,33.0
63,165,12.6,33.0
62,165,12.4,33.0
61,165,12.2,33.0
60,165,12.0,33.0
59,165,11.8,33.0
58,165,11.6,33.0
57,165,11.4,33.0
56,165,11.2,33.0
55,165,11.0,33.0
54,165,10.8,33.0
53,165,10.6,33.0
52,165,10.4,33.0
51,165,10.2,33.0
50,165,10.0,33.0
49,165,9.8,33.0
48,165,9.6,33.0
47,165,9.4,33.0
46,165,9.2,33.0
45,165,9.0,33.0
44,165,8.8,33.0
43,165,8.6,33.0
42,165,8.4,33.0
41,165,8.2,33.0
40,165,8.0,33.0
39,165,7.8,33.0
38,165,7.6,33.0
37,165,7.4,33.0
36,165,7.2,33.0
37,166,7.4,33.2
38,166,7.6,33.2
39,166,7.8,33.2
40,166,8.0,33.2
41,166,8.2,33.2
42,166,8.4,33.2
43,166,8.6,33.2
44,166,8.8,33.2
45,166,9.0,33.2
46,166,9.2,33.2
47,166,9.4,33.2
48,166,9.6,33.2
49,166,9.8,33.2
50,166,10.0,33.2
51,166,10.2,33.2
52,166,10.4,33.2
53,166,10.6,33.2
54,166,10.8,33.2
55,166,11.0,33.2
56,166,11.2,33.2
57,166,11.4,33.2
58,166,11.6,33.2
59,166,11.8,33.2
60,166,12.0,33.2
61,166,12.2,33.2
62,166,12.4,33.2
63,166,12.6,33.2
64,166,12.8,33.2
65,166,13.0,33.2
66,166,13.2,33.2
67,166,13.4,33.2
68,166,13.6,33.2
69,166,13.8,33.2
70,166,14.0,33.2
71,166,14.2,33.2
72,166,14.4,33.2
73,166,14.6,33.2
74,166,14.8,33.2
75,166,15.0,33.2
76,166,15.2,33.2
77,166,15.4,33.2
78,166,15.6,33.2
79,166,15.8,33.2
80,166,16.0,33.2
81,166,16.2,33.2
82,166,16.4,33.2
83,166,16.6,33.2
84,166,16.8,33.2
85,166,17.0,33.2
86,166,17.2,33.2
87,166,17.4,33.2
88,166,17.6,33.2
89,166,17.8,33.2
90,166,18.0,33.2
91,166,18.2,33.2
92,166,18.4,33.2
93,166,18.6,33.2
94,166,18.8,33.2
95,166,19.0,33.2
96,166,19.2,33.2
97,166,19.4,33.2
98,166,19.6,33.2
99,166,19.8,33.2
100,166,20.0,33.2
100,165,20.0,33.0
101,165,20.2,33.0
102,165,20.4,33.0
103,165,20.6,33.0
104,165,20.8,33.0
105,165,21.0,33.0
105,164,21.0,32.8
106,164,21.2,32.8
107,164,21.4,32.8
108,164,21.6,32.8
109,164,21.8,32.8
110,164,22.0,32.8
111,164,22.2,32.8
111,163,22.2,32.6
112,163,22.4,32.6
113,163,22.6,32.6
114,163,22.8,32.6
115,163,23.0,32.6
116,163,23.2,32.6
116,162,23.2,32.4
117,162,23.4,32.4
118,162,23.6,32.4
119,162,23.8,32.4
120,162,24.0,32.4
121,162,24.2,32.4
121,161,24.2,32.2
122,161,24.4,32.2
123,161,24.6,32.2
124,161,24.8,32.2
125,161,25.0,32.2
126,161,25.2,32.2
126,160,25.2,32.0
127,160,25.4,32.0
128,160,25.6,32.0
129,160,25.8,32.0
130,160,26.0,32.0
131,160,26.2,32.0
131,159,26.2,31.8
132,159,26.4,31.8
133,159,26.6,31.8
134,159,26.8,31.8
135,159,27.0,31.8
136,159,27.2,31.8
136,158,27.2,31.6
137,158,27.4,31.6
138,158,27.6,31.6
139,158,27.8,31.6
140,158,28.0,31.6
140,159,28.0,31.8
139,159,27.8,31.8
138,159,27.6,31.8
137,159,27.4,31.8
137,160,27.4,32.0
136,160,27.2,32.0
135,160,27.0,32.0
134,160,26.8,32.0
133,160,26.6,32.0
132,160,26.4,32.0
132,161,26.4,32.2
131,161,26.2,32.2
130,161,26.0,32.2
129,161,25.8,32.2
128,161,25.6,32.2
127,161,25.4,32.2
127,162,25.4,32.4
126,162,25.2,32.4
125,162,25.0,32.4
124,162,24.8,32.4
123,162,24.6,32.4
122,162,24.4,32.4
122,163,24.4,32.6
121,163,24.2,32.6
120,163,24.0,32.6
119,163,23.8,32.6
118,163,23.6,32.6
117,163,23.4,32.6
117,164,23.4,32.8
116,164,23.2,32.8
115,164,23.0,32.8
114,164,22.8,32.8
113,164,22.6,32.8
112,164,22.4,32.8
112,165,22.4,33.0
111,165,22.2,33.0
110,165,22.0,33.0
109,165,21.8,33.0
108,165,21.6,33.0
107,165,21.4,33.0
106,165,21.2,33.0
106,166,21.2,33.2
105,166,21.0,33.2
104,166,20.8,33.2
103,166,20.6,33.2
102,166,20.4,33.2
101,166,20.2,33.2
101,167,20.2,33.4
100,167,20.0,33.4
99,167,19.8,33.4
98,167,19.6,33.4
97,167,19.4,33.4
96,167,19.2,33.4
95,167,19.0,33.4
94,167,18.8,33.4
93,167,18.6,33.4
92,167,18.4,33.4
91,167,18.2,33.4
90,167,18.0,33.4
89,167,17.8,33.4
88,167,17.6,33.4
87,167,17.4,33.4
86,167,17.2,33.4
85,167,17.0,33.4
84,167,16.8,33.4
83,167,16.6,33.4
82,167,16.4,33.4
81,167,16.2,33.4
80,167,16.0,33.4
79,167,15.8,33.4
78,167,15.6,33.4
77,167,15.4,33.4
76,167,15.2,33.4
75,167,15.0,33.4
74,167,14.8,33.4
73,167,14.6,33.4
72,167,14.4,33.4
71,167,14.2,33.4
70,167,14.0,33.4
69,167,13.8,33.4
68,167,13.6,33.4
67,167,13.4,33.4
66,167,13.2,33.4
65,167,13.0,33.4
64,167,12.8,33.4
63,167,12.6,33.4
62,167,12.4,33.4
61,167,12.2,33.4
60,167,12.0,33.4
59,167,11.8,33.4
58,167,11.6,33.4
57,167,11.4,33.4
56,167,11.2,33.4
55,167,11.0,33.4
54,167,10.8,33.4
53,167,10.6,33.4
52,167,10.4,33.4
51,167,10.2,33.4
50,167,10.0,33.4
49,167,9.8,33.4
48,167,9.6,33.4
47,167,9.4,33.4
